n, c, k, t_tot, dt_prim, dt_sec, mean_t_sec, dev_t_sec, m_tot, dm_prim, dm_sec, mean_m_sec, dev_m_sec
10000000, 2.125000, 2.166667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.000000, 2.166667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.875000, 2.166667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.750000, 2.166667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.625000, 2.166667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.500000, 2.166667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.250000, 2.166667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.375000, 2.166667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.125000, 2.166667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.250000, 2.750000, 80409130, 24461926.000000, 55947204.000000, 5.594720, 27.102675, 672856636.000000, 560000000.000000, 112856636.000000, 11.285664, 16.716163
10000000, 4.000000, 1.875000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.875000, 1.875000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.750000, 1.875000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.625000, 1.875000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.500000, 1.875000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.875000, 6.250000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.375000, 2.750000, 85704120, 25239438.000000, 60464682.000000, 6.046468, 41.965233, 684359628.000000, 560000000.000000, 124359628.000000, 12.435963, 18.542128
10000000, 1.125000, 2.750000, 85150925, 25440702.000000, 59710223.000000, 5.971022, 38.430441, 668730300.000000, 560000000.000000, 108730300.000000, 10.873030, 15.334924
10000000, 1.000000, 2.750000, 87677225, 25356563.000000, 62320662.000000, 6.232066, 40.048223, 639890000.000000, 560000000.000000, 79890000.000000, 7.989000, 13.221726
10000000, 3.250000, 1.875000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.125000, 1.875000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.875000, 1.875000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.000000, 1.875000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.750000, 1.875000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.625000, 1.875000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.500000, 1.875000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.375000, 1.875000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.250000, 6.541667, 81025780, 24577058.000000, 56448722.000000, 5.644872, 31.930767, 752710640.000000, 560000000.000000, 192710640.000000, 19.271064, 29.902502
10000000, 2.250000, 1.875000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.125000, 1.875000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.000000, 1.875000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.875000, 1.875000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.750000, 1.875000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.625000, 1.875000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.500000, 1.875000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.625000, 6.833333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.000000, 1.875000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.250000, 1.875000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.125000, 1.875000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 4.000000, 1.583333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.875000, 1.583333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.750000, 1.583333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.500000, 1.583333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.625000, 1.583333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.375000, 1.583333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.125000, 1.583333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.250000, 1.583333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.000000, 1.583333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.875000, 1.583333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.625000, 1.583333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.750000, 1.583333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 4.000000, 6.250000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.375000, 1.583333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.250000, 1.583333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.125000, 1.583333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.000000, 1.583333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.750000, 6.541667, 80296016, 24344758.000000, 55951258.000000, 5.595126, 30.469871, 704122348.000000, 560000000.000000, 144122348.000000, 14.412235, 23.172327
10000000, 1.875000, 1.583333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.750000, 1.583333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.500000, 1.583333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.625000, 1.583333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.375000, 1.583333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.000000, 2.458333, 84065714, 24643845.000000, 59421869.000000, 5.942187, 35.916566, 639915136.000000, 560000000.000000, 79915136.000000, 7.991514, 13.233894
10000000, 1.250000, 1.583333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.125000, 1.583333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.000000, 1.583333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 4.000000, 1.291667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.750000, 1.291667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.875000, 1.291667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.500000, 1.291667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.375000, 1.291667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.250000, 1.291667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.125000, 1.291667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.875000, 1.291667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.000000, 1.291667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.500000, 1.291667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.625000, 1.291667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.750000, 1.291667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.375000, 1.291667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.125000, 1.291667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.250000, 1.291667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.000000, 1.291667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.875000, 6.541667, 88707931, 24582523.000000, 64125408.000000, 6.412541, 41.403813, 715731964.000000, 560000000.000000, 155731964.000000, 15.573196, 25.080785
10000000, 1.750000, 1.291667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.875000, 1.291667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.500000, 1.291667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.375000, 1.291667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.250000, 1.291667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.000000, 1.291667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.125000, 1.291667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 4.000000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.750000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.875000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.625000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.500000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.250000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.000000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.375000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.125000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.875000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.625000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.375000, 6.250000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.500000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.000000, 2.166667, 92347072, 24620414.000000, 67726658.000000, 6.772666, 45.600422, 639916904.000000, 560000000.000000, 79916904.000000, 7.991690, 13.229145
10000000, 2.375000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.250000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.125000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.000000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.875000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.750000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.625000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.250000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.500000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.375000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.125000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.000000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.000000, 6.541667, 100879809, 26072347.000000, 74807462.000000, 7.480746, 32.607645, 639917440.000000, 560000000.000000, 79917440.000000, 7.991744, 13.235606
7500025, 4.000000, 8.000000, 77712390, 21608557.000000, 56103833.000000, 7.480486, 32.544411, 659745960.000000, 420001400.000000, 239744560.000000, 31.965835, 52.913627
10000000, 2.875000, 5.958333, 103447401, 27598669.000000, 75848732.000000, 7.584873, 38.124562, 795556120.000000, 560000000.000000, 235556120.000000, 23.555612, 38.300236
7500025, 3.250000, 8.000000, 77833617, 21670905.000000, 56162712.000000, 7.488337, 35.178478, 624640664.000000, 420001400.000000, 204639264.000000, 27.285144, 43.213024
7500025, 3.750000, 8.000000, 81908160, 22085982.000000, 59822178.000000, 7.976264, 48.921675, 648075248.000000, 420001400.000000, 228073848.000000, 30.409745, 49.696942
7500025, 3.625000, 8.000000, 80735237, 22229045.000000, 58506192.000000, 7.800800, 46.460205, 644896184.000000, 420001400.000000, 224894784.000000, 29.985871, 48.245989
7500025, 3.500000, 8.000000, 79838658, 21892431.000000, 57946227.000000, 7.726138, 40.479893, 636278456.000000, 420001400.000000, 216277056.000000, 28.836845, 46.375314
7500025, 3.375000, 8.000000, 80987494, 22083158.000000, 58904336.000000, 7.853885, 47.209318, 633254516.000000, 420001400.000000, 213253116.000000, 28.433654, 45.088537
7500025, 3.125000, 8.000000, 78037766, 21175408.000000, 56862358.000000, 7.581622, 38.666082, 621484784.000000, 420001400.000000, 201483384.000000, 26.864362, 41.762723
7500025, 2.875000, 8.000000, 79147542, 21337714.000000, 57809828.000000, 7.707951, 36.472943, 596747448.000000, 420001400.000000, 176746048.000000, 23.566061, 38.323619
7500025, 3.000000, 8.000000, 79895080, 21782059.000000, 58113021.000000, 7.748377, 43.316651, 599813036.000000, 420001400.000000, 179811636.000000, 23.974805, 39.680773
7500025, 2.625000, 8.000000, 79616654, 21278249.000000, 58338405.000000, 7.778428, 44.836273, 585039176.000000, 420001400.000000, 165037776.000000, 22.004963, 35.093836
7500025, 2.500000, 8.000000, 77951147, 21077202.000000, 56873945.000000, 7.583167, 42.439219, 576339628.000000, 420001400.000000, 156338228.000000, 20.845028, 33.149093
7500025, 2.750000, 8.000000, 81160506, 22066053.000000, 59094453.000000, 7.879234, 45.374427, 588061452.000000, 420001400.000000, 168060052.000000, 22.407932, 36.425232
7500025, 2.375000, 8.000000, 79503688, 20794753.000000, 58708935.000000, 7.827832, 47.080772, 573237756.000000, 420001400.000000, 153236356.000000, 20.431446, 31.777945
7500025, 4.000000, 7.708333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.875000, 7.708333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.875000, 6.250000, 101211018, 28188270.000000, 73022748.000000, 7.302275, 47.217513, 795652960.000000, 560000000.000000, 235652960.000000, 23.565296, 38.311188
7500025, 2.250000, 8.000000, 71757974, 19427862.000000, 52330112.000000, 6.977325, 36.848574, 564605636.000000, 420001400.000000, 144604236.000000, 19.280501, 29.943904
7500025, 2.125000, 8.000000, 75406620, 20887458.000000, 54519162.000000, 7.269197, 41.263069, 561593636.000000, 420001400.000000, 141592236.000000, 18.878902, 28.608656
7500025, 2.000000, 8.000000, 76031153, 20695461.000000, 55335692.000000, 7.378068, 28.697281, 539937232.000000, 420001400.000000, 119935832.000000, 15.991391, 26.513206
7500025, 1.625000, 8.000000, 74535951, 21223213.000000, 53312738.000000, 7.108341, 32.030121, 525073920.000000, 420001400.000000, 105072520.000000, 14.009623, 21.849344
7500025, 1.750000, 8.000000, 78375198, 21369023.000000, 57006175.000000, 7.600798, 37.418523, 528166348.000000, 420001400.000000, 108164948.000000, 14.421945, 23.222194
7500025, 1.500000, 8.000000, 76851458, 21640414.000000, 55211044.000000, 7.361448, 42.586538, 516466648.000000, 420001400.000000, 96465248.000000, 12.861990, 19.998476
7500025, 1.375000, 8.000000, 78819626, 21316270.000000, 57503356.000000, 7.667089, 42.941640, 513317472.000000, 420001400.000000, 93316072.000000, 12.442101, 18.569117
7500025, 1.250000, 8.000000, 79070343, 21359011.000000, 57711332.000000, 7.694819, 37.880706, 504662600.000000, 420001400.000000, 84661200.000000, 11.288122, 16.741492
7500025, 1.125000, 8.000000, 77976690, 20722893.000000, 57253797.000000, 7.633814, 34.465540, 501628816.000000, 420001400.000000, 81627416.000000, 10.883619, 15.380612
7500025, 1.000000, 8.000000, 78090909, 21188190.000000, 56902719.000000, 7.587004, 34.974838, 479978004.000000, 420001400.000000, 59976604.000000, 7.996854, 13.265000
7500025, 3.750000, 7.708333, 77837512, 20818920.000000, 57018592.000000, 7.602454, 40.787155, 648050424.000000, 420001400.000000, 228049024.000000, 30.406435, 49.675067
7500025, 3.625000, 7.708333, 79699570, 20948816.000000, 58750754.000000, 7.833408, 44.362991, 645003004.000000, 420001400.000000, 225001604.000000, 30.000114, 48.305061
7500025, 3.375000, 7.708333, 75715353, 20591399.000000, 55123954.000000, 7.349836, 37.618530, 633193156.000000, 420001400.000000, 213191756.000000, 28.425473, 45.006084
7500025, 3.500000, 7.708333, 76840440, 20410631.000000, 56429809.000000, 7.523949, 40.082246, 636284648.000000, 420001400.000000, 216283248.000000, 28.837670, 46.376139
7500025, 3.250000, 7.708333, 72774940, 19841185.000000, 52933755.000000, 7.057810, 41.532181, 624582636.000000, 420001400.000000, 204581236.000000, 27.277407, 43.158193
10000000, 3.000000, 6.250000, 100415579, 28344335.000000, 72071244.000000, 7.207124, 46.594937, 799682168.000000, 560000000.000000, 239682168.000000, 23.968217, 39.663540
7500025, 3.125000, 7.708333, 72103080, 19186801.000000, 52916279.000000, 7.055480, 34.015900, 621491568.000000, 420001400.000000, 201490168.000000, 26.865266, 41.782593
7500025, 2.875000, 7.708333, 72380040, 19912267.000000, 52467773.000000, 6.995680, 34.634409, 596662284.000000, 420001400.000000, 176660884.000000, 23.554706, 38.302188
7500025, 2.750000, 7.708333, 72635394, 20038835.000000, 52596559.000000, 7.012851, 33.463716, 588045328.000000, 420001400.000000, 168043928.000000, 22.405782, 36.419783
7500025, 2.500000, 7.708333, 74650826, 20556445.000000, 54094381.000000, 7.212560, 37.824500, 576351004.000000, 420001400.000000, 156349604.000000, 20.846544, 33.156400
7500025, 2.625000, 7.708333, 74858452, 20961151.000000, 53897301.000000, 7.186283, 38.265164, 585005856.000000, 420001400.000000, 165004456.000000, 22.000521, 35.055630
7500025, 4.000000, 7.416667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.250000, 7.708333, 75327784, 20759214.000000, 54568570.000000, 7.275785, 36.230548, 564662228.000000, 420001400.000000, 144660828.000000, 19.288046, 29.978220
7500025, 2.375000, 7.708333, 77618238, 20722757.000000, 56895481.000000, 7.586039, 39.952754, 573257464.000000, 420001400.000000, 153256064.000000, 20.434074, 31.798436
7500025, 3.875000, 7.416667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.750000, 7.416667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.125000, 7.708333, 76419607, 20944158.000000, 55475449.000000, 7.396702, 46.749952, 561528324.000000, 420001400.000000, 141526924.000000, 18.870194, 28.569795
7500025, 2.000000, 7.708333, 76789649, 20852399.000000, 55937250.000000, 7.458275, 36.035184, 539881504.000000, 420001400.000000, 119880104.000000, 15.983961, 26.465396
7500025, 1.500000, 7.708333, 73436437, 20283030.000000, 53153407.000000, 7.087097, 37.906949, 516389336.000000, 420001400.000000, 96387936.000000, 12.851682, 19.948230
7500025, 1.875000, 7.708333, 77995563, 20812479.000000, 57183084.000000, 7.624386, 39.057422, 536769116.000000, 420001400.000000, 116767716.000000, 15.568977, 25.083250
10000000, 1.875000, 6.250000, 98053800, 27375366.000000, 70678434.000000, 7.067843, 35.609995, 715709100.000000, 560000000.000000, 155709100.000000, 15.570910, 25.079611
7500025, 1.750000, 7.708333, 77473385, 20585009.000000, 56888376.000000, 7.585092, 39.368599, 528104472.000000, 420001400.000000, 108103072.000000, 14.413695, 23.190980
7500025, 1.625000, 7.708333, 76265790, 20288059.000000, 55977731.000000, 7.463673, 35.864019, 525061868.000000, 420001400.000000, 105060468.000000, 14.008016, 21.821344
7500025, 1.375000, 7.708333, 77635525, 20624769.000000, 57010756.000000, 7.601409, 42.057691, 513333420.000000, 420001400.000000, 93332020.000000, 12.444228, 18.582368
7500025, 1.250000, 7.708333, 74836358, 19620505.000000, 55215853.000000, 7.362089, 41.191218, 504650048.000000, 420001400.000000, 84648648.000000, 11.286449, 16.718197
7500025, 1.125000, 7.708333, 69821973, 19282574.000000, 50539399.000000, 6.738564, 33.599985, 501576396.000000, 420001400.000000, 81574996.000000, 10.876630, 15.346999
7500025, 3.625000, 7.416667, 76596174, 20750398.000000, 55845776.000000, 7.446079, 33.943934, 644861588.000000, 420001400.000000, 224860188.000000, 29.981258, 48.266737
7500025, 3.500000, 7.416667, 79054882, 21354855.000000, 57700027.000000, 7.693311, 44.231713, 636295440.000000, 420001400.000000, 216294040.000000, 28.839109, 46.413423
7500025, 3.250000, 7.416667, 78168969, 21499577.000000, 56669392.000000, 7.555894, 38.793161, 624613900.000000, 420001400.000000, 204612500.000000, 27.281576, 43.170668
7500025, 3.375000, 7.416667, 79567143, 21572467.000000, 57994676.000000, 7.732598, 39.903600, 633307520.000000, 420001400.000000, 213306120.000000, 28.440721, 45.062056
7500025, 3.125000, 7.416667, 79222621, 21203358.000000, 58019263.000000, 7.735876, 47.633260, 621496016.000000, 420001400.000000, 201494616.000000, 26.865859, 41.784697
10000000, 2.000000, 7.125000, 99154682, 26505936.000000, 72648746.000000, 7.264875, 35.983409, 719804576.000000, 560000000.000000, 159804576.000000, 15.980458, 26.461490
7500025, 3.000000, 7.416667, 77846432, 21120792.000000, 56725640.000000, 7.563393, 40.534984, 599809772.000000, 420001400.000000, 179808372.000000, 23.974370, 39.707899
7500025, 2.875000, 7.416667, 77860689, 21513632.000000, 56347057.000000, 7.512916, 37.372156, 596751120.000000, 420001400.000000, 176749720.000000, 23.566551, 38.321596
7500025, 2.750000, 7.416667, 78149291, 21307298.000000, 56841993.000000, 7.578907, 40.370944, 588112476.000000, 420001400.000000, 168111076.000000, 22.414735, 36.453968
7500025, 2.625000, 7.416667, 78809360, 21300960.000000, 57508400.000000, 7.667761, 40.705014, 584960224.000000, 420001400.000000, 164958824.000000, 21.994437, 35.025864
